id,agency,brand,relationship_status,quality_score,evidence_count,brand_url,source_urls,methods
401,Evolution USA,“True Romance,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
381,Evolution USA,” Gaumont Television: “Narcos,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
404,Evolution USA,” Licensee Clients: Arcane Wonders,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
403,Evolution USA,” “3000 Miles to Graceland,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
380,Evolution USA,” “American Psycho,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
386,Evolution USA,” “Black Hawk Down,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
387,Evolution USA,” “Coupe de Ville,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
388,Evolution USA,” “Dead Ringers,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
389,Evolution USA,” “Exorcist III,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
391,Evolution USA,” “Exorcist: Domination,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
390,Evolution USA,” “Exorcist: The Beginning,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
392,Evolution USA,” “Get Carter,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
383,Evolution USA,” “Hannibal,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
393,Evolution USA,” “Heist,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
394,Evolution USA,” “Juwanna Mann,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
395,Evolution USA,” “Major League,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
382,Evolution USA,” “Narcos Mexico,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
396,Evolution USA,” “Nightbreed,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
397,Evolution USA,” “Punch Drunk Love,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
385,Evolution USA,” “Return to Silent Hill,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
384,Evolution USA,” “Silent Hill,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
398,Evolution USA,” “The Crush,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
400,Evolution USA,” “The Fog” (2005),agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
399,Evolution USA,” “The Whole Nine Yards,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
402,Evolution USA,” “Young Guns,agent_supplied_client_listing,0.84,1,,"[""https://www.licenseglobal.com/licensing-resources/top-global-licensing-agents-client-list""]","[""licenseglobal_client_list""]"
1484,Firefly Brand Management,Skip to Content,first_party_portfolio_presence,0.63,2,,"[""https://fireflybrandmanagement.com/"", ""https://fireflybrandmanagement.com/brands/""]","[""semantic_anchor""]"
1555,GLG Brands,808 Audio,first_party_portfolio_presence,0.91,1,https://www.glg-brands.com/brand-licensing6/808-audio,"[""https://www.glg-brands.com/brands-list""]","[""portfolio_card""]"
1560,GLG Brands,ALPINE,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing5/alpine,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1561,GLG Brands,ALV by Alviero Martini,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing1/alv-by-alviero-martini,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1570,GLG Brands,AVIREX,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing6/avirex,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
418,GLG Brands,Acer,first_party_portfolio_presence,0.91,1,https://www.glg-brands.com/brand-licensing1/acer,"[""https://www.glg-brands.com/brands-list""]","[""portfolio_card""]"
1556,GLG Brands,Acoustic Research,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing7/acoustic-research,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1557,GLG Brands,Admiral,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing1/admiral,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1558,GLG Brands,Akademiks,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing1/akademiks,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1559,GLG Brands,Alessandro Dell'Acqua,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing1/alessandro-dell'acqua,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1562,GLG Brands,Andrea Alvin Portfolio,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing6/andrea-alvin-portfolio,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1563,GLG Brands,Anne Klein,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing1/anne-klein,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1564,GLG Brands,AnziBesson,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing7/anzibesson,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1565,GLG Brands,Aquascutum,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/aquascutum,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1566,GLG Brands,Artful Dodger,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing1/artful-dodger,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1567,GLG Brands,Atletico de Madrid,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/atletico-de-madrid,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1568,GLG Brands,August Max Woman,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing1/august-max-woman,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1569,GLG Brands,Australian,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing7/australian,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1573,GLG Brands,BEBE,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/bebe,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1575,GLG Brands,BEN de LISI,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/ben-de-lisi,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1579,GLG Brands,BIKE,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/bike,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1583,GLG Brands,BONOBOS,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/bonobos,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1571,GLG Brands,Babies R Us,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/babies-r-us,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1572,GLG Brands,Baldinini,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/baldinini,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1574,GLG Brands,Ben Hogan,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing1/ben-hogan,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1210,GLG Brands,Bench,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing1/bench,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1576,GLG Brands,Benny Hill,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing7/benny-hill,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1577,GLG Brands,Beverly hills & hollywood cricket club,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing7/beverly-hills-and-hollywood-cricket-club,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1578,GLG Brands,Biion,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/biion,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1580,GLG Brands,Billboard,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing5/billboard,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1581,GLG Brands,Blaupunkt,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/blaupunkt,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
263,GLG Brands,Bobcat,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/bobcat,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1582,GLG Brands,Bongo,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/bongo,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1584,GLG Brands,Boy London,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing1/boy-london,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1554,GLG Brands,Brand List,first_party_portfolio_presence,0.74,2,,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""portfolio_card""]"
1553,GLG Brands,Brands Available for Licensing,first_party_portfolio_presence,0.74,2,,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""portfolio_card""]"
1585,GLG Brands,British Knights,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/british-knights,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1586,GLG Brands,British Motor Heritage,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/british-motor-heritage,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1155,GLG Brands,Brookstone,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing5/brookstone,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1587,GLG Brands,Brough Superior,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing6/brough-superior,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1588,GLG Brands,Bsa,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/bsa,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1589,GLG Brands,Buffalo David Bitton,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/buffalo-david-bitton,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1590,GLG Brands,Build a Bear,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/build-a-bear,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1598,GLG Brands,CB Sports,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/cb-sports,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1608,GLG Brands,CUBAVERA,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing5/cubavera,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1610,GLG Brands,CXL by Christian Lacroix,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing1/cxl-by-christian-lacroix,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1591,GLG Brands,Cacharel,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing7/cacharel,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1592,GLG Brands,Camaronbrujo,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing7/camaronbrujo,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1593,GLG Brands,Camelot Music,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/camelot-music,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1594,GLG Brands,Candy's,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/candys,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1595,GLG Brands,Cannon Home,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/cannon-home,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1596,GLG Brands,Car Culture,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/car-culture,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1597,GLG Brands,Catherine Malandrino,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/catherine-malandrino,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1599,GLG Brands,Cecile Hubene,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing7/cecile-hubene,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1600,GLG Brands,Charisma,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/charisma,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
170,GLG Brands,Cherokee,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing5/cherokee,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1601,GLG Brands,Christian Lacroix,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/christian-lacroix,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1602,GLG Brands,Chuck Wagon,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/chuck-wagon,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1603,GLG Brands,Clara Bow,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/clara-bow,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1604,GLG Brands,Conte of Florence,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing1/conte-of-florence,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1606,GLG Brands,Cove,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing5/cove,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1607,GLG Brands,Crossfire,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing7/crossfire,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1609,GLG Brands,Cutter&Buck,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing7/cutter-and-buck,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
414,GLG Brands,Daewoo,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/daewoo,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1611,GLG Brands,Daisy Street,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing5/daisy-street,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1612,GLG Brands,Dan John,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing7/dan-john,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1613,GLG Brands,Danskin,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/danskin,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1614,GLG Brands,Dash,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/dash,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1615,GLG Brands,De Soto,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing7/de-soto,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1616,GLG Brands,DelMonte,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing5/delmonte,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1617,GLG Brands,Diaper Guard,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing7/diaper-guard,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1618,GLG Brands,Dittos,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing5/dittos,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1619,GLG Brands,Dream Phone,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing6/dream-phone,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1620,GLG Brands,Drive Ya Nuts!,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing6/drive-ya-nuts!,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1621,GLG Brands,Drixoral,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing6/drixoral,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1622,GLG Brands,Earl Jean,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing5/earl-jean,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1623,GLG Brands,Eckó Unltd,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/ecko-brand,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1624,GLG Brands,Ecosistema,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing7/ecosistema,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1625,GLG Brands,Ed Hardy,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/ed-hardy,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
416,GLG Brands,Edison,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing5/edison,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1627,GLG Brands,Emerica,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing7/emerica,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1628,GLG Brands,Emmanuel Sqvil,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing7/emmanuel-sqvil,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1629,GLG Brands,Encaprin,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing6/encaprin,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1630,GLG Brands,English Laundry,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/english-laundry,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1631,GLG Brands,Enrico Coveri,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/enrico-coveri,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1632,GLG Brands,Eskimo Pie,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing6/eskimo-pie,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
1634,GLG Brands,Evander Holyfield,first_party_portfolio_presence,0.97,2,https://www.glg-brands.com/brand-licensing2/evander-holyfield,"[""https://www.glg-brands.com/brand-licensing1/acer"", ""https://www.glg-brands.com/brands-list""]","[""embedded_or_network_json"", ""portfolio_card""]"
